344
350
342
341
347
348
345
346
345
350
344
345
346
348
347
344
347
350
346
344
347
346
347
346
347
348
345
345
346
345
347
348
347
350
345
344
344
345
347
343
347
348
344
344
345
345
344
344
347
345
345
346
344
347
343
341
347
348
345
346
341
350
344
344
347
348
345
346
343
350
344
345
348
344
347
346
347
350
344
346
346
348
347
346
347
350
343
344
347
347
347
346
347
348
344
344
345
345
347
341
347
350
345
346
344
347
344
341
347
345
345
346
342
345
343
345
347
348
345
346
343
350
344
343
348
345
344
346
345
350
344
345
348
345
347
346
347
350
342
345
347
348
347
346
347
350
344
345
346
345
347
343
347
350
345
344
344
347
347
341
347
350
345
345
343
345
346
345
347
345
345
346
343
345
346
343
347
348
344
